5171,La Florida,La Serena Ad.;6;16;9.7;20.4
5172,La Florida,La Serena Ad.;6;17;8.7;13.2
5173,La Florida,La Serena Ad.;6;18;11.0;12.7
5174,La Florida,La Serena Ad.;6;19;10.4;12.0
5175,La Florida,La Serena Ad.;6;20;9.0;11.3
5176,La Florida,La Serena Ad.;6;21;10.0;13.4
5177,La Florida,La Serena Ad.;6;22;5.8;14.8
5178,La Florida,La Serena Ad.;6;23;5.6;12.9
5179,La Florida,La Serena Ad.;6;24;10.8;12.5
5180,La Florida,La Serena Ad.;6;25;10.3;12.7
5181,La Florida,La Serena Ad.;6;26;7.9;15.1
5182,La Florida,La Serena Ad.;6;27;5.1;14.1
5183,La Florida,La Serena Ad.;6;28;4.8;14.6
5184,La Florida,La Serena Ad.;6;29;5.0;12.5
5185,La Florida,La Serena Ad.;6;30;10.0;12.5
5186,Rodelillo,Ad.;6;1;7.0;18.3
5187,Rodelillo,Ad.;6;2;7.0;15.2
5188,Rodelillo,Ad.;6;3;7.1;12.4
5189,Rodelillo,Ad.;6;4;6.3;12.7
5190,Rodelillo,Ad.;6;5;4.1;15.2
5191,Rodelillo,Ad.;6;6;4.1;11.8
5192,Rodelillo,Ad.;6;7;4.7;8.9
5193,Rodelillo,Ad.;6;8;7.2;9.4
5194,Rodelillo,Ad.;6;9;6.0;21.0
5195,Rodelillo,Ad.;6;10;8.4;12.9
5196,Rodelillo,Ad.;6;11;8.6;11.9
5197,Rodelillo,Ad.;6;12;5.8;10.4
5198,Rodelillo,Ad.;6;13;3.0;16.8
5199,Rodelillo,Ad.;6;14;5.8;19.5
5200,Rodelillo,Ad.;6;15;10.0;22.0
5201,Rodelillo,Ad.;6;16;13.2;26.6
5202,Rodelillo,Ad.;6;17;14.5;28.8
5203,Rodelillo,Ad.;6;18;8.2;10.2
5204,Rodelillo,Ad.;6;19;8.6;10.8
5205,Rodelillo,Ad.;6;20;8.1;11.4
5206,Rodelillo,Ad.;6;21;8.7;12.4
5207,Rodelillo,Ad.;6;22;6.0;16.7
5208,Rodelillo,Ad.;6;23;7.0;19.5
5209,Rodelillo,Ad.;6;24;5.7;11.1
5210,Rodelillo,Ad.;6;25;5.8;11.7
5211,Rodelillo,Ad.;6;26;3.4;13.1
5212,Rodelillo,Ad.;6;27;5.3;15.4
5213,Rodelillo,Ad.;6;28;6.0;12.9
5214,Rodelillo,Ad.;6;29;4.5;15.0
5215,Rodelillo,Ad.;6;30;6.7;8.7
5216,Eulgio Snchez,Tobalaba Ad.;6;1;2.4;19.8
5217,Eulgio Snchez,Tobalaba Ad.;6;2;4.0;15.3
5218,Eulgio Snchez,Tobalaba Ad.;6;3;3.2;13.4
5219,Eulgio Snchez,Tobalaba Ad.;6;4;2.6;12.4
5220,Eulgio Snchez,Tobalaba Ad.;6;5;6.2;13.3
5221,Eulgio Snchez,Tobalaba Ad.;6;6;2.4;11.5
5222,Eulgio Snchez,Tobalaba Ad.;6;7;4.0;8.6
5223,Eulgio Snchez,Tobalaba Ad.;6;8;1.7;9.0
5224,Eulgio Snchez,Tobalaba Ad.;6;9;1.6;18.4
5225,Eulgio Snchez,Tobalaba Ad.;6;10;5.0;15.0
5226,Eulgio Snchez,Tobalaba Ad.;6;11;7.2;10.4
5227,Eulgio Snchez,Tobalaba Ad.;6;12;5.0;6.2
5228,Eulgio Snchez,Tobalaba Ad.;6;13;0.6;13.2
5229,Eulgio Snchez,Tobalaba Ad.;6;14;5.6;13.7
5230,Eulgio Snchez,Tobalaba Ad.;6;15;3.4;19.0
5231,Eulgio Snchez,Tobalaba Ad.;6;16;4.3;21.5
5232,Eulgio Snchez,Tobalaba Ad.;6;17;5.0;24.4
5233,Eulgio Snchez,Tobalaba Ad.;6;18;6.4;25.4
5234,Eulgio Snchez,Tobalaba Ad.;6;19;5.0;18.4
5235,Eulgio Snchez,Tobalaba Ad.;6;20;3.2;15.8
5236,Eulgio Snchez,Tobalaba Ad.;6;21;5.8;8.8
5237,Eulgio Snchez,Tobalaba Ad.;6;22;3.4;11.7
5238,Eulgio Snchez,Tobalaba Ad.;6;23;5.2;17.4
5239,Eulgio Snchez,Tobalaba Ad.;6;24;5.2;15.4
5240,Eulgio Snchez,Tobalaba Ad.;6;25;4.1;10.3
5241,Eulgio Snchez,Tobalaba Ad.;6;26;6.2;11.3
5242,Eulgio Snchez,Tobalaba Ad.;6;27;0.5;15.4
5243,Eulgio Snchez,Tobalaba Ad.;6;28;1.0;16.8
5244,Eulgio Snchez,Tobalaba Ad.;6;29;1.4;22.9
5245,Eulgio Snchez,Tobalaba Ad.;6;30;0.8;8.4
5246,Quinta Normal,Santiago;6;1;2.1;20.7
5247,Quinta Normal,Santiago;6;2;3.1;15.3
5248,Quinta Normal,Santiago;6;3;3.6;14.7
5249,Quinta Normal,Santiago;6;4;3.2;15.3
5250,Quinta Normal,Santiago;6;5;2.4;14.6
5251,Quinta Normal,Santiago;6;6;2.2;13.4
5252,Quinta Normal,Santiago;6;7;3.4;9.0
5253,Quinta Normal,Santiago;6;8;2.2;10.2
5254,Quinta Normal,Santiago;6;9;1.3;19.8
5255,Quinta Normal,Santiago;6;10;4.3;15.6
5256,Quinta Normal,Santiago;6;11;7.6;11.5
5257,Quinta Normal,Santiago;6;12;2.7;7.2
5258,Quinta Normal,Santiago;6;13;-0.4;14.0
5259,Quinta Normal,Santiago;6;14;4.9;14.6
5260,Quinta Normal,Santiago;6;15;3.0;20.8
5261,Quinta Normal,Santiago;6;16;3.7;22.9
5262,Quinta Normal,Santiago;6;17;3.8;24.8
5263,Quinta Normal,Santiago;6;18;4.7;26.2
5264,Quinta Normal,Santiago;6;19;2.9;15.1
5265,Quinta Normal,Santiago;6;20;5.9;14.5
5266,Quinta Normal,Santiago;6;21;6.9;10.0
5267,Quinta Normal,Santiago;6;22;3.1;12.8
5268,Quinta Normal,Santiago;6;23;3.5;18.3
5269,Quinta Normal,Santiago;6;24;3.4;16.7
5270,Quinta Normal,Santiago;6;25;4.6;10.1
5271,Quinta Normal,Santiago;6;26;6.7;12.9
5272,Quinta Normal,Santiago;6;27;0.1;16.4
5273,Quinta Normal,Santiago;6;28;-0.2;17.1
5274,Quinta Normal,Santiago;6;29;0.0;22.4
5275,Quinta Normal,Santiago;6;30;1.2;6.3
5276,Pudahuel Santiago ;6;1;-0.1;19.2,
5277,Pudahuel Santiago ;6;2;1.3;14.7,
5278,Pudahuel Santiago ;6;3;1.4;14.4,
5279,Pudahuel Santiago ;6;4;4.3;13.4,
5280,Pudahuel Santiago ;6;5;1.7;13.6,
5281,Pudahuel Santiago ;6;6;1.2;13.2,
5282,Pudahuel Santiago ;6;7;4.0;8.0,
5283,Pudahuel Santiago ;6;8;2.0;10.6,
5284,Pudahuel Santiago ;6;9;0.4;18.2,
5285,Pudahuel Santiago ;6;10;3.9;13.3,
5286,Pudahuel Santiago ;6;11;7.1;11.5,
5287,Pudahuel Santiago ;6;12;4.9;7.1,
5288,Pudahuel Santiago ;6;13;-1.2;12.9,
5289,Pudahuel Santiago ;6;14;5.0;14.5,
5290,Pudahuel Santiago ;6;15;2.2;19.0,
5291,Pudahuel Santiago ;6;16;2.9;21.2,
5292,Pudahuel Santiago ;6;17;3.1;23.2,
5293,Pudahuel Santiago ;6;18;3.2;24.0,
5294,Pudahuel Santiago ;6;19;2.3;12.5,
5295,Pudahuel Santiago ;6;20;5.2;12.0,
5296,Pudahuel Santiago ;6;21;7.1;9.6,
5297,Pudahuel Santiago ;6;22;1.4;12.1,
5298,Pudahuel Santiago ;6;23;2.3;16.7,
5299,Pudahuel Santiago ;6;24;2.2;15.7,
5300,Pudahuel Santiago ;6;25;4.7;9.1,
5301,Pudahuel Santiago ;6;26;6.8;12.1,
5302,Pudahuel Santiago ;6;27;-1.1;14.6,
5303,Pudahuel Santiago ;6;28;-1.2;15.5,
5304,Pudahuel Santiago ;6;29;-1.8;20.0,
5305,Pudahuel Santiago ;6;30;1.1;6.1,
5306,Santo Domingo,Ad.;6;1;4.3;15.9
5307,Santo Domingo,Ad.;6;2;4.0;14.0
5308,Santo Domingo,Ad.;6;3;7.6;15.0
5309,Santo Domingo,Ad.;6;4;7.7;15.3
5310,Santo Domingo,Ad.;6;5;5.1;15.1
5311,Santo Domingo,Ad.;6;6;1.4;13.9
5312,Santo Domingo,Ad.;6;7;7.4;11.1
5313,Santo Domingo,Ad.;6;8;7.4;11.6
5314,Santo Domingo,Ad.;6;9;6.5;18.2
5315,Santo Domingo,Ad.;6;10;7.8;14.0
5316,Santo Domingo,Ad.;6;11;11.8;14.3
5317,Santo Domingo,Ad.;6;12;6.9;13.5
5318,Santo Domingo,Ad.;6;13;4.0;15.7
5319,Santo Domingo,Ad.;6;14;3.2;18.3
5320,Santo Domingo,Ad.;6;15;5.8;20.0
5321,Santo Domingo,Ad.;6;16;10.4;21.4
5322,Santo Domingo,Ad.;6;17;9.4;22.3
5323,Santo Domingo,Ad.;6;18;4.0;12.8
5324,Santo Domingo,Ad.;6;19;10.4;13.0
5325,Santo Domingo,Ad.;6;20;10.0;13.0
5326,Santo Domingo,Ad.;6;21;11.0;15.1
5327,Santo Domingo,Ad.;6;22;6.7;17.0
5328,Santo Domingo,Ad.;6;23;4.4;17.4
5329,Santo Domingo,Ad.;6;24;1.6;12.4
5330,Santo Domingo,Ad.;6;25;5.7;12.1
5331,Santo Domingo,Ad.;6;26;2.4;12.6
5332,Santo Domingo,Ad.;6;27;2.0;14.1
5333,Santo Domingo,Ad.;6;28;1.0;13.0
5334,Santo Domingo,Ad.;6;29;2.3;8.3
5335,Santo Domingo,Ad.;6;30;7.9;11.4
5336,Juan Fernndez,Estacin Meteorolgica.;6;1;16.4;19.4
5337,Juan Fernndez,Estacin Meteorolgica.;6;2;13.2;17.7
5338,Juan Fernndez,Estacin Meteorolgica.;6;3;9.9;14.0
5339,Juan Fernndez,Estacin Meteorolgica.;6;4;9.8;15.3
5340,Juan Fernndez,Estacin Meteorolgica.;6;5;8.8;15.2
5341,Juan Fernndez,Estacin Meteorolgica.;6;6;9.9;13.9
5342,Juan Fernndez,Estacin Meteorolgica.;6;7;11.2;16.2
5343,Juan Fernndez,Estacin Meteorolgica.;6;8;13.6;17.1
5344,Juan Fernndez,Estacin Meteorolgica.;6;9;11.8;15.4
5345,Juan Fernndez,Estacin Meteorolgica.;6;10;14.5;16.7
5346,Juan Fernndez,Estacin Meteorolgica.;6;11;8.8;14.2
5347,Juan Fernndez,Estacin Meteorolgica.;6;12;8.9;14.2
5348,Juan Fernndez,Estacin Meteorolgica.;6;13;8.3;16.9
5349,Juan Fernndez,Estacin Meteorolgica.;6;14;14.7;17.0
5350,Juan Fernndez,Estacin Meteorolgica.;6;15;15.9;18.4
5351,Juan Fernndez,Estacin Meteorolgica.;6;16;9.9;16.3
5352,Juan Fernndez,Estacin Meteorolgica.;6;17;12.1;21.4
5353,Juan Fernndez,Estacin Meteorolgica.;6;18;11.2;21.7
5354,Juan Fernndez,Estacin Meteorolgica.;6;19;10.9;19.5
5355,Juan Fernndez,Estacin Meteorolgica.;6;20;11.5;18.0
5356,Juan Fernndez,Estacin Meteorolgica.;6;21;11.5;16.6
5357,Juan Fernndez,Estacin Meteorolgica.;6;22;11.5;13.9
5358,Juan Fernndez,Estacin Meteorolgica.;6;23;10.9;13.7
5359,Juan Fernndez,Estacin Meteorolgica.;6;24;9.9;13.6
5360,Juan Fernndez,Estacin Meteorolgica.;6;25;10.6;12.8
5361,Juan Fernndez,Estacin Meteorolgica.;6;26;11.2;15.1
5362,Juan Fernndez,Estacin Meteorolgica.;6;27;10.0;15.8
5363,Juan Fernndez,Estacin Meteorolgica.;6;28;9.9;15.2
5364,Juan Fernndez,Estacin Meteorolgica.;6;29;9.3;15.3
5365,Juan Fernndez,Estacin Meteorolgica.;6;30;12.2;16.9
5366,General Freire,Curic Ad.;6;1;2.6;15.5
5367,General Freire,Curic Ad.;6;2;4.4;12.0
5368,General Freire,Curic Ad.;6;3;8.1;11.6
5369,General Freire,Curic Ad.;6;4;6.5;12.9
5370,General Freire,Curic Ad.;6;5;5.2;14.0
5371,General Freire,Curic Ad.;6;6;1.2;10.8
5372,General Freire,Curic Ad.;6;7;5.8;8.4
5373,General Freire,Curic Ad.;6;8;5.8;10.5
5374,General Freire,Curic Ad.;6;9;1.2;11.7
5375,General Freire,Curic Ad.;6;10;3.8;11.1
5376,General Freire,Curic Ad.;6;11;9.5;12.8
5377,General Freire,Curic Ad.;6;12;5.4;11.4
5378,General Freire,Curic Ad.;6;13;-0.9;13.4
5379,General Freire,Curic Ad.;6;14;5.0;13.8
5380,General Freire,Curic Ad.;6;15;6.0;19.3
5381,General Freire,Curic Ad.;6;16;7.2;11.5
5382,General Freire,Curic Ad.;6;17;4.6;13.3
5383,General Freire,Curic Ad.;6;18;3.9;16.1
5384,General Freire,Curic Ad.;6;19;0.5;10.6
5385,General Freire,Curic Ad.;6;20;7.3;9.3
5386,General Freire,Curic Ad.;6;21;7.9;11.8
5387,General Freire,Curic Ad.;6;22;6.8;16.5
5388,General Freire,Curic Ad.;6;23;5.7;10.9
5389,General Freire,Curic Ad.;6;24;6.0;7.3
5390,General Freire,Curic Ad.;6;25;4.7;9.0
5391,General Freire,Curic Ad.;6;26;4.3;7.2
5392,General Freire,Curic Ad.;6;27;-1.3;11.0
5393,General Freire,Curic Ad.;6;28;-1.8;14.6
5394,General Freire,Curic Ad.;6;29;0.9;5.5
5395,General Freire,Curic Ad.;6;30;3.2;7.7
5396,General Bernardo O'Higgins,Chilln Ad.;6;1;3.8;14.5
5397,General Bernardo O'Higgins,Chilln Ad.;6;2;8.0;12.0
5398,General Bernardo O'Higgins,Chilln Ad.;6;3;10.0;10.4
5399,General Bernardo O'Higgins,Chilln Ad.;6;4;6.6;11.3
5400,General Bernardo O'Higgins,Chilln Ad.;6;5;4.4;12.2
5401,General Bernardo O'Higgins,Chilln Ad.;6;6;2.0;7.0
5402,General Bernardo O'Higgins,Chilln Ad.;6;7;3.8;10.0
5403,General Bernardo O'Higgins,Chilln Ad.;6;8;5.8;9.0
5404,General Bernardo O'Higgins,Chilln Ad.;6;9;4.0;9.4
5405,General Bernardo O'Higgins,Chilln Ad.;6;10;6.4;11.6
5406,General Bernardo O'Higgins,Chilln Ad.;6;11;10.0;10.4
5407,General Bernardo O'Higgins,Chilln Ad.;6;12;6.2;11.6
5408,General Bernardo O'Higgins,Chilln Ad.;6;13;1.6;11.6
5409,General Bernardo O'Higgins,Chilln Ad.;6;14;6.8;12.6
5410,General Bernardo O'Higgins,Chilln Ad.;6;15;9.8;14.4
5411,General Bernardo O'Higgins,Chilln Ad.;6;16;3.7;14.2
5412,General Bernardo O'Higgins,Chilln Ad.;6;17;4.2;15.0
5413,General Bernardo O'Higgins,Chilln Ad.;6;18;2.6;17.4
5414,General Bernardo O'Higgins,Chilln Ad.;6;19;1.4;11.0
5415,General Bernardo O'Higgins,Chilln Ad.;6;20;8.4;10.6
5416,General Bernardo O'Higgins,Chilln Ad.;6;21;9.1;11.1
5417,General Bernardo O'Higgins,Chilln Ad.;6;22;9.2;13.4
5418,General Bernardo O'Higgins,Chilln Ad.;6;23;4.6;12.6
5419,General Bernardo O'Higgins,Chilln Ad.;6;24;0.3;9.5
5420,General Bernardo O'Higgins,Chilln Ad.;6;25;3.8;7.3
5421,General Bernardo O'Higgins,Chilln Ad.;6;26;-0.8;10.6
5422,General Bernardo O'Higgins,Chilln Ad.;6;27;1.6;14.2
5423,General Bernardo O'Higgins,Chilln Ad.;6;28;0.7;12.8
5424,General Bernardo O'Higgins,Chilln Ad.;6;29;3.8;8.2
5425,General Bernardo O'Higgins,Chilln Ad.;6;30;2.0;6.4
5426,Carriel Sur,Concepcin.;6;1;11.0;15.9
5427,Carriel Sur,Concepcin.;6;2;12.6;14.0
5428,Carriel Sur,Concepcin.;6;3;10.9;12.7
5429,Carriel Sur,Concepcin.;6;4;6.3;12.1
5430,Carriel Sur,Concepcin.;6;5;3.8;13.4
5431,Carriel Sur,Concepcin.;6;6;6.1;11.9
5432,Carriel Sur,Concepcin.;6;7;6.2;12.3
5433,Carriel Sur,Concepcin.;6;8;10.1;14.7
5434,Carriel Sur,Concepcin.;6;9;8.1;15.6
5435,Carriel Sur,Concepcin.;6;10;7.3;12.8
5436,Carriel Sur,Concepcin.;6;11;9.5;12.1
5437,Carriel Sur,Concepcin.;6;12;4.7;12.3
5438,Carriel Sur,Concepcin.;6;13;2.8;11.9
5439,Carriel Sur,Concepcin.;6;14;9.0;12.8
5440,Carriel Sur,Concepcin.;6;15;11.8;14.3
5441,Carriel Sur,Concepcin.;6;16;6.8;15.7
5442,Carriel Sur,Concepcin.;6;17;6.9;16.9
5443,Carriel Sur,Concepcin.;6;18;8.2;19.5
5444,Carriel Sur,Concepcin.;6;19;6.1;12.8
5445,Carriel Sur,Concepcin.;6;20;12.0;13.7
5446,Carriel Sur,Concepcin.;6;21;11.0;13.1
5447,Carriel Sur,Concepcin.;6;22;11.6;14.4
5448,Carriel Sur,Concepcin.;6;23;4.8;13.0
5449,Carriel Sur,Concepcin.;6;24;5.6;12.8
5450,Carriel Sur,Concepcin.;6;25;3.2;11.4
5451,Carriel Sur,Concepcin.;6;26;0.6;12.8
5452,Carriel Sur,Concepcin.;6;27;2.9;15.6
5453,Carriel Sur,Concepcin.;6;28;2.4;12.5
5454,Carriel Sur,Concepcin.;6;29;6.6;11.1
5455,Carriel Sur,Concepcin.;6;30;4.7;12.0
5456,Mara Dolores,Los Angeles Ad.;6;1;7.0;15.0
5457,Mara Dolores,Los Angeles Ad.;6;2;9.0;12.4
5458,Mara Dolores,Los Angeles Ad.;6;3;9.0;10.2
5459,Mara Dolores,Los Angeles Ad.;6;4;5.0;9.6
5460,Mara Dolores,Los Angeles Ad.;6;5;3.0;10.2
5461,Mara Dolores,Los Angeles Ad.;6;6;5.0;6.4
5462,Mara Dolores,Los Angeles Ad.;6;7;4.0;9.0
5463,Mara Dolores,Los Angeles Ad.;6;8;6.4;10.0
5464,Mara Dolores,Los Angeles Ad.;6;9;8.0;13.0
5465,Mara Dolores,Los Angeles Ad.;6;10;6.0;11.5
5466,Mara Dolores,Los Angeles Ad.;6;11;8.0;9.4
5467,Mara Dolores,Los Angeles Ad.;6;12;7.0;10.5
5468,Mara Dolores,Los Angeles Ad.;6;13;0.0;8.2
5469,Mara Dolores,Los Angeles Ad.;6;14;6.0;11.0
5470,Mara Dolores,Los Angeles Ad.;6;15;10.0;15.5
5471,Mara Dolores,Los Angeles Ad.;6;16;2.8;13.2
5472,Mara Dolores,Los Angeles Ad.;6;17;5.8;13.8
5473,Mara Dolores,Los Angeles Ad.;6;18;2.2;17.5
5474,Mara Dolores,Los Angeles Ad.;6;19;-1.2;15.5
5475,Mara Dolores,Los Angeles Ad.;6;20;8.8;11.0
5476,Mara Dolores,Los Angeles Ad.;6;21;8.0;9.3
5477,Mara Dolores,Los Angeles Ad.;6;22;10.0;13.0
5478,Mara Dolores,Los Angeles Ad.;6;23;3.0;13.0
5479,Mara Dolores,Los Angeles Ad.;6;24;5.0;12.5
5480,Mara Dolores,Los Angeles Ad.;6;25;3.8;10.8
5481,Mara Dolores,Los Angeles Ad.;6;26;-4.0;12.5
5482,Mara Dolores,Los Angeles Ad.;6;27;-1.0;14.4
5483,Mara Dolores,Los Angeles Ad.;6;28;-0.2;5.8
5484,Mara Dolores,Los Angeles Ad.;6;29;4.0;12.0
5485,Mara Dolores,Los Angeles Ad.;6;30;0.0;7.5
5486,Maquehue,Temuco Ad.;6;1;10.8;16.3
5487,Maquehue,Temuco Ad.;6;2;12.1;14.3
5488,Maquehue,Temuco Ad.;6;3;7.9;7.9
5489,Maquehue,Temuco Ad.;6;4;4.5;8.8
5490,Maquehue,Temuco Ad.;6;5;5.3;10.9
5491,Maquehue,Temuco Ad.;6;6;3.9;6.8
5492,Maquehue,Temuco Ad.;6;7;4.3;8.5
5493,Maquehue,Temuco Ad.;6;8;6.9;12.2
5494,Maquehue,Temuco Ad.;6;9;7.0;14.9
5495,Maquehue,Temuco Ad.;6;10;7.5;11.8
5496,Maquehue,Temuco Ad.;6;11;7.4;9.8
5497,Maquehue,Temuco Ad.;6;12;3.1;8.9
5498,Maquehue,Temuco Ad.;6;13;-0.5;10.0
5499,Maquehue,Temuco Ad.;6;14;7.0;10.8
5500,Maquehue,Temuco Ad.;6;15;8.9;15.2
5501,Maquehue,Temuco Ad.;6;16;4.2;12.5
5502,Maquehue,Temuco Ad.;6;17;-0.9;14.3
5503,Maquehue,Temuco Ad.;6;18;-0.6;18.0
5504,Maquehue,Temuco Ad.;6;19;0.3;16.2
5505,Maquehue,Temuco Ad.;6;20;2.6;13.4
5506,Maquehue,Temuco Ad.;6;21;9.6;11.7
5507,Maquehue,Temuco Ad.;6;22;10.4;12.1
5508,Maquehue,Temuco Ad.;6;23;7.0;11.6
5509,Maquehue,Temuco Ad.;6;24;0.7;11.2
5510,Maquehue,Temuco Ad.;6;25;-2.4;10.6
5511,Maquehue,Temuco Ad.;6;26;-1.4;10.3
5512,Maquehue,Temuco Ad.;6;27;-0.4;12.7
5513,Maquehue,Temuco Ad.;6;28;0.4;6.5
5514,Maquehue,Temuco Ad.;6;29;5.4;6.6
5515,Maquehue,Temuco Ad.;6;30;3.9;11.5
5516,Pichoy,Valdivia Ad.;6;1;10.8;14.4
5517,Pichoy,Valdivia Ad.;6;2;11.9;13.8
5518,Pichoy,Valdivia Ad.;6;3;5.8;9.2
5519,Pichoy,Valdivia Ad.;6;4;4.6;8.3
5520,Pichoy,Valdivia Ad.;6;5;3.2;10.5
5521,Pichoy,Valdivia Ad.;6;6;4.8;6.3
5522,Pichoy,Valdivia Ad.;6;7;4.3;10.2
5523,Pichoy,Valdivia Ad.;6;8;6.8;12.9
5524,Pichoy,Valdivia Ad.;6;9;9.0;12.4
5525,Pichoy,Valdivia Ad.;6;10;9.8;11.5
5526,Pichoy,Valdivia Ad.;6;11;7.5;10.3
5527,Pichoy,Valdivia Ad.;6;12;3.9;8.3
5528,Pichoy,Valdivia Ad.;6;13;1.8;8.3
5529,Pichoy,Valdivia Ad.;6;14;6.5;9.6
5530,Pichoy,Valdivia Ad.;6;15;7.4;14.4
5531,Pichoy,Valdivia Ad.;6;16;2.6;8.6
5532,Pichoy,Valdivia Ad.;6;17;-2.1;11.1
5533,Pichoy,Valdivia Ad.;6;18;-1.3;12.0
5534,Pichoy,Valdivia Ad.;6;19;-2.1;13.4
5535,Pichoy,Valdivia Ad.;6;20;3.9;12.3
5536,Pichoy,Valdivia Ad.;6;21;9.4;12.2
5537,Pichoy,Valdivia Ad.;6;22;10.2;12.1
5538,Pichoy,Valdivia Ad.;6;23;3.0;11.6
5539,Pichoy,Valdivia Ad.;6;24;0.2;6.0
5540,Pichoy,Valdivia Ad.;6;25;0.9;5.1
5541,Pichoy,Valdivia Ad.;6;26;1.7;7.4
5542,Pichoy,Valdivia Ad.;6;27;6.6;9.7
5543,Pichoy,Valdivia Ad.;6;28;6.0;8.0
5544,Pichoy,Valdivia Ad.;6;29;2.6;8.5
5545,Pichoy,Valdivia Ad.;6;30;6.1;9.9
5546,Caal Bajo,Osorno Ad.;6;1;9.5;14.2
5547,Caal Bajo,Osorno Ad.;6;2;11.8;13.1
5548,Caal Bajo,Osorno Ad.;6;3;1.1;7.1
5549,Caal Bajo,Osorno Ad.;6;4;3.6;7.0
5550,Caal Bajo,Osorno Ad.;6;5;-0.2;9.5
5551,Caal Bajo,Osorno Ad.;6;6;5.5;7.0
5552,Caal Bajo,Osorno Ad.;6;7;3.5;10.2
5553,Caal Bajo,Osorno Ad.;6;8;6.0;12.3
5554,Caal Bajo,Osorno Ad.;6;9;8.2;11.5
5555,Caal Bajo,Osorno Ad.;6;10;9.5;10.4
5556,Caal Bajo,Osorno Ad.;6;11;6.7;11.2
5557,Caal Bajo,Osorno Ad.;6;12;0.8;10.0
5558,Caal Bajo,Osorno Ad.;6;13;-1.3;7.3
5559,Caal Bajo,Osorno Ad.;6;14;6.5;9.7
5560,Caal Bajo,Osorno Ad.;6;15;7.8;14.0
5561,Caal Bajo,Osorno Ad.;6;16;1.0;7.0
5562,Caal Bajo,Osorno Ad.;6;17;-1.6;10.5
5563,Caal Bajo,Osorno Ad.;6;18;-1.8;12.8
5564,Caal Bajo,Osorno Ad.;6;19;-2.7;11.8
5565,Caal Bajo,Osorno Ad.;6;20;5.8;12.2
5566,Caal Bajo,Osorno Ad.;6;21;9.6;11.2
5567,Caal Bajo,Osorno Ad.;6;22;10.0;12.6
5568,Caal Bajo,Osorno Ad.;6;23;0.3;9.7
5569,Caal Bajo,Osorno Ad.;6;24;0.3;10.3
5570,Caal Bajo,Osorno Ad.;6;25;1.0;9.6
5571,Caal Bajo,Osorno Ad.;6;26;0.6;8.6
5572,Caal Bajo,Osorno Ad.;6;27;1.5;9.0
5573,Caal Bajo,Osorno Ad.;6;28;3.7;6.7
5574,Caal Bajo,Osorno Ad.;6;29;4.2;8.6
5575,Caal Bajo,Osorno Ad.;6;30;4.5;11.8
5576,El Tepual  Puerto Montt Ap.;6;1;7.7;10.4,
5577,El Tepual  Puerto Montt Ap.;6;2;7.6;11.9,
5578,El Tepual  Puerto Montt Ap.;6;3;-0.1;9.4,
5579,El Tepual  Puerto Montt Ap.;6;4;1.4;7.2,
5580,El Tepual  Puerto Montt Ap.;6;5;1.6;8.0,
5581,El Tepual  Puerto Montt Ap.;6;6;5.3;6.7,
5582,El Tepual  Puerto Montt Ap.;6;7;3.9;8.4,
5583,El Tepual  Puerto Montt Ap.;6;8;5.8;10.6,
5584,El Tepual  Puerto Montt Ap.;6;9;7.3;11.9,
5585,El Tepual  Puerto Montt Ap.;6;10;8.9;9.9,
5586,El Tepual  Puerto Montt Ap.;6;11;5.4;10.1,
5587,El Tepual  Puerto Montt Ap.;6;12;1.1;9.4,
5588,El Tepual  Puerto Montt Ap.;6;13;0.9;7.5,
5589,El Tepual  Puerto Montt Ap.;6;14;6.6;9.8,
5590,El Tepual  Puerto Montt Ap.;6;15;8.0;12.9,
5591,El Tepual  Puerto Montt Ap.;6;16;2.0;10.6,
5592,El Tepual  Puerto Montt Ap.;6;17;-0.9;9.4,
5593,El Tepual  Puerto Montt Ap.;6;18;-2.0;11.7,
5594,El Tepual  Puerto Montt Ap.;6;19;-1.2;13.9,
5595,El Tepual  Puerto Montt Ap.;6;20;4.4;12.9,
5596,El Tepual  Puerto Montt Ap.;6;21;10.0;11.1,
5597,El Tepual  Puerto Montt Ap.;6;22;10.1;11.7,
5598,El Tepual  Puerto Montt Ap.;6;23;4.9;9.9,
5599,El Tepual  Puerto Montt Ap.;6;24;5.2;10.5,
5600,El Tepual  Puerto Montt Ap.;6;25;3.1;10.4,
5601,El Tepual  Puerto Montt Ap.;6;26;1.1;8.0,
5602,El Tepual  Puerto Montt Ap.;6;27;6.8;12.6,
5603,El Tepual  Puerto Montt Ap.;6;28;2.8;6.9,
5604,El Tepual  Puerto Montt Ap.;6;29;5.4;9.1,
5605,El Tepual  Puerto Montt Ap.;6;30;7.0;11.0,
5606,Futaleuf Ad.;6;1;7.3;7.9,
5607,Futaleuf Ad.;6;2;-0.3;0.9,
5608,Futaleuf Ad.;6;3;-0.1;1.0,
5609,Futaleuf Ad.;6;4;-0.9;3.2,
5610,Futaleuf Ad.;6;5;-0.7;3.8,
5611,Futaleuf Ad.;6;6;-0.1;4.4,
5612,Futaleuf Ad.;6;7;0.2;4.6,
5613,Futaleuf Ad.;6;8;0.3;5.6,
5614,Futaleuf Ad.;6;9;3.5;12.8,
5615,Futaleuf Ad.;6;10;5.8;7.1,
5616,Futaleuf Ad.;6;11;0.3;7.8,
5617,Futaleuf Ad.;6;12;-0.4;6.2,
